mileage_km,engine_temp_c,rpm,vibration_level,oil_quality_pct,brake_pad_mm,battery_voltage,coolant_level_pct,vehicle_age_years,failure_risk
39942.0,67.5,2734.0,0.0778,100.0,10.7,11.65,82.2,2.6,0
27743.0,93.4,1934.0,0.0091,92.1,10.63,13.27,85.4,0.7,0
61627.0,100.0,1570.0,0.0107,78.3,8.76,12.46,76.4,4.5,0
39303.0,78.0,2964.0,0.0136,90.3,10.61,12.69,77.2,1.9,0
118895.0,102.9,1835.0,0.0295,72.0,5.49,11.77,100.0,8.4,0
38190.0,70.2,1619.0,0.031,88.8,8.83,11.96,85.8,3.3,0
46969.0,83.3,2900.0,0.0094,98.9,9.53,12.76,68.4,3.9,0
24343.0,110.5,2415.0,0.0785,86.0,10.45,12.91,100.0,1.5,0
99659.0,94.3,1954.0,0.2088,78.7,6.04,13.24,82.0,6.3,0
25799.0,86.4,2428.0,0.0503,84.8,12.0,12.26,78.1,1.2,0
79079.0,93.0,2512.0,0.0349,74.6,8.36,11.71,100.0,4.7,0
190868.0,104.4,2162.0,0.0448,46.4,1.2,13.67,64.7,12.7,1
9223.0,72.7,2308.0,0.0034,93.5,11.81,13.48,78.9,0.4,0
155406.0,105.8,686.0,0.1831,66.5,3.91,12.37,97.3,9.7,0
71920.0,84.1,2126.0,0.06,73.8,9.41,12.6,75.8,3.9,0
20825.0,98.5,1752.0,0.1054,100.0,12.0,12.15,99.1,1.3,0
63417.0,82.6,1640.0,0.045,81.8,7.17,11.63,62.8,3.9,0
97656.0,110.2,1721.0,0.0561,80.9,7.16,13.25,100.0,5.6,1
29410.0,89.6,1852.0,0.0217,90.8,9.65,13.31,96.2,2.6,0
82335.0,74.1,1992.0,0.0124,84.9,5.76,11.73,47.6,6.9,0
163995.0,95.6,2316.0,0.0405,64.8,5.42,12.27,100.0,11.7,0
38149.0,105.6,1687.0,0.0295,85.0,10.02,12.43,100.0,2.0,0
24070.0,104.3,2563.0,0.044,100.0,11.24,11.39,90.0,1.6,0
52832.0,91.1,2715.0,0.0856,81.8,8.68,12.31,100.0,4.8,0
60888.0,99.7,2708.0,0.0375,79.3,9.04,12.91,96.0,3.1,0
123058.0,84.9,2855.0,0.0198,68.1,5.94,11.67,80.9,8.8,0
51481.0,97.1,1802.0,0.0353,91.1,8.88,12.04,76.5,2.3,0
41093.0,94.4,2011.0,0.0985,79.1,10.01,12.28,100.0,4.1,0
23511.0,60.0,2373.0,0.0374,100.0,12.0,12.81,87.2,1.2,0
10958.0,78.0,1903.0,0.011,99.5,10.62,12.56,74.8,2.5,0
17305.0,92.5,1389.0,0.0258,100.0,10.92,13.1,87.9,2.5,0
17202.0,92.0,1848.0,0.0897,99.0,12.0,12.27,85.3,1.1,0
47372.0,89.7,3344.0,0.049,93.0,9.56,13.15,98.7,2.6,0
13364.0,91.1,1680.0,0.0222,96.4,9.42,12.14,91.2,1.0,0
55914.0,104.5,1644.0,0.0431,88.8,9.03,12.28,71.8,3.6,0
188109.0,94.2,1817.0,0.0098,59.6,0.5,11.61,67.7,12.2,1
125479.0,62.0,2590.0,0.016,63.8,5.24,12.63,87.8,7.0,0
47008.0,113.4,2444.0,0.0366,88.5,10.15,12.19,73.3,2.7,0
268980.0,67.1,2694.0,0.0382,22.4,0.5,12.2,83.1,17.0,1
61050.0,101.5,3973.0,0.0262,76.6,9.44,12.15,100.0,4.5,0
67749.0,71.2,2775.0,0.0229,81.3,8.16,12.64,100.0,5.3,0
52051.0,107.1,2830.0,0.0292,93.0,10.49,11.88,100.0,4.1,0
56866.0,86.7,4202.0,0.0191,88.5,9.66,12.29,92.3,4.1,0
37063.0,94.6,2543.0,0.0213,91.5,9.84,12.99,77.4,1.8,0
47554.0,66.2,1926.0,0.0193,94.2,8.62,12.48,94.0,3.3,0
156097.0,98.8,1988.0,0.0731,60.8,3.39,12.95,75.9,11.0,0
134695.0,95.0,2940.0,0.0849,65.4,5.56,11.91,90.5,8.5,0
5852.0,97.4,1324.0,0.1455,100.0,11.95,12.38,100.0,0.5,0
15048.0,101.4,837.0,0.0251,96.7,11.9,12.09,90.5,0.9,0
29774.0,92.1,1625.0,0.0061,76.5,10.93,11.97,85.5,3.3,0
111648.0,87.5,2774.0,0.086,66.0,7.31,12.0,89.7,8.1,0
136716.0,80.3,2615.0,0.0431,65.0,4.35,12.86,83.0,9.6,0
97395.0,84.7,2088.0,0.0876,81.9,7.12,12.04,72.4,5.1,0
20744.0,104.5,2948.0,0.0103,94.0,11.3,13.51,87.9,1.5,0
37698.0,79.9,2626.0,0.0776,92.6,9.52,12.74,41.1,2.4,0
83357.0,67.9,2441.0,0.0308,84.5,5.89,11.24,100.0,5.4,0
48134.0,78.1,2188.0,0.0491,91.8,9.67,12.17,91.8,2.0,0
42983.0,97.3,2827.0,0.0151,86.5,9.23,12.9,76.1,2.0,0
43496.0,86.4,2729.0,0.0637,94.3,8.02,13.09,88.7,2.8,0
127963.0,97.3,2009.0,0.025,71.6,4.64,13.13,100.0,9.4,0
89446.0,66.0,2769.0,0.0279,72.8,7.02,12.41,90.8,5.5,0
45435.0,60.0,1742.0,0.0882,85.5,9.11,12.29,100.0,2.7,0
74345.0,93.2,2364.0,0.0232,84.7,8.59,13.5,92.4,6.4,0
18097.0,102.1,2480.0,0.0634,94.3,11.0,12.72,92.7,1.0,0
37759.0,69.5,1965.0,0.054,89.5,9.58,12.82,90.7,2.4,0
119730.0,96.3,2294.0,0.0085,84.7,6.95,13.59,78.0,7.9,0
12479.0,104.3,2626.0,0.0276,96.6,12.0,12.99,87.2,0.2,0
90224.0,89.9,1442.0,0.0297,72.9,8.38,11.47,92.4,6.5,0
5769.0,100.8,2329.0,0.0531,97.3,11.38,11.93,63.5,0.2,0
173466.0,92.3,3750.0,0.0963,67.7,3.3,12.48,91.0,11.5,1
37013.0,86.8,1622.0,0.1508,83.1,11.09,11.47,94.1,2.8,0
78291.0,99.9,2921.0,0.0048,81.4,8.59,13.35,70.5,6.8,0
63648.0,113.0,2133.0,0.0482,76.9,8.12,12.57,94.8,3.2,0
65392.0,83.3,3028.0,0.0404,96.9,8.5,13.38,73.8,5.1,0
73376.0,88.9,1694.0,0.0368,90.7,8.49,12.73,89.3,5.6,0
10159.0,78.1,2204.0,0.0326,100.0,12.0,12.59,100.0,0.2,0
66399.0,91.9,3748.0,0.0583,81.7,9.11,11.78,78.7,4.9,0
50409.0,88.1,2079.0,0.0806,84.9,8.51,11.53,100.0,4.7,0
37185.0,103.9,2643.0,0.0086,86.5,9.86,12.14,100.0,1.9,0
29760.0,107.0,2616.0,0.0355,80.9,12.0,12.81,81.9,2.2,0
67638.0,99.5,780.0,0.1046,71.6,8.77,12.67,71.4,4.8,0
24353.0,102.6,2512.0,0.0076,91.7,10.96,13.56,100.0,2.1,0
118287.0,81.5,1334.0,0.0726,82.3,6.39,11.79,100.0,8.5,0
82399.0,78.5,2643.0,0.08,68.3,7.26,12.6,53.3,5.6,0
70684.0,95.2,2282.0,0.0137,76.2,9.71,11.67,82.5,5.1,0
114955.0,90.2,1419.0,0.0791,63.2,6.27,13.26,73.1,6.9,0
8426.0,114.0,1367.0,0.0194,98.5,11.14,11.59,62.6,0.7,0
17514.0,66.9,2149.0,0.0015,100.0,11.17,12.55,84.0,0.8,0
84989.0,97.4,3937.0,0.0517,82.1,9.9,12.32,83.6,4.7,0
31302.0,97.2,3336.0,0.0773,93.7,7.2,12.83,67.2,1.7,0
34835.0,80.9,2452.0,0.0939,96.4,11.37,12.54,95.8,2.5,0
15064.0,78.4,2561.0,0.0059,92.0,10.3,12.56,92.6,1.4,0
24416.0,85.9,2621.0,0.0191,98.9,12.0,12.82,58.8,0.6,0
120068.0,70.3,1826.0,0.028,55.4,5.22,12.05,100.0,7.3,0
83584.0,107.5,1715.0,0.0493,80.1,7.95,11.87,100.0,6.2,0
67090.0,122.4,2796.0,0.0417,88.9,9.17,11.72,69.6,4.9,0
35998.0,85.9,1779.0,0.0156,85.3,10.08,12.12,68.4,3.1,0
64022.0,82.3,3208.0,0.1009,75.5,9.32,12.88,93.9,5.4,0
127197.0,74.3,1253.0,0.0193,67.3,5.69,12.28,93.8,8.9,0
31980.0,76.8,1569.0,0.0561,91.3,9.83,12.11,92.8,1.8,0
56767.0,82.9,3191.0,0.047,97.6,8.97,12.93,84.3,3.9,0
180506.0,104.5,1999.0,0.0934,60.3,1.95,12.27,84.4,13.4,1
96513.0,128.3,2114.0,0.0173,82.1,6.28,12.07,70.8,8.6,0
36431.0,81.3,2652.0,0.0815,100.0,10.8,12.34,33.4,2.8,0
91182.0,79.2,3011.0,0.0922,81.5,7.36,12.19,86.0,6.5,0
12261.0,76.0,2627.0,0.0888,95.6,11.75,12.59,100.0,1.4,0
55034.0,95.4,2401.0,0.0075,95.3,9.35,12.15,79.9,3.7,0
91113.0,94.1,2760.0,0.0285,51.2,6.64,12.32,90.5,7.0,0
77254.0,91.2,2486.0,0.0326,86.7,7.17,12.31,76.7,6.0,0
90501.0,84.7,2960.0,0.04,73.1,8.64,12.18,86.1,6.3,0
104710.0,106.3,4200.0,0.0456,80.1,7.7,12.39,100.0,6.7,0
81638.0,99.2,2554.0,0.0114,79.9,8.38,11.72,78.6,4.2,0
79979.0,98.7,1598.0,0.0531,85.0,7.54,12.45,85.4,5.9,0
68230.0,94.4,2927.0,0.0151,75.6,8.31,11.58,77.2,4.7,0
21852.0,87.7,2098.0,0.1018,96.4,12.0,12.96,100.0,0.9,0
120033.0,81.4,2436.0,0.0512,74.1,7.96,12.72,84.3,7.1,0
56564.0,96.2,2457.0,0.0859,86.3,10.27,13.05,80.7,4.3,0
94863.0,95.1,1793.0,0.0187,69.2,8.34,13.65,93.9,5.0,0
111830.0,96.8,1940.0,0.1431,71.1,8.5,12.9,87.7,7.7,0
37985.0,71.2,600.0,0.0187,100.0,10.5,12.97,60.5,3.2,0
40821.0,94.1,2129.0,0.0066,76.2,9.99,11.33,100.0,3.2,0
45449.0,86.3,2593.0,0.0615,72.6,9.52,13.41,66.7,2.7,0
135460.0,79.5,2210.0,0.0081,60.9,5.57,12.79,75.6,8.0,0
26529.0,98.7,1878.0,0.0581,97.5,10.16,13.02,100.0,2.2,0
151184.0,92.1,2464.0,0.0091,55.3,4.05,12.96,93.3,11.0,0
67673.0,118.2,1540.0,0.007,82.5,7.77,12.04,95.2,4.1,0
71251.0,95.8,1459.0,0.0167,83.7,9.57,13.23,78.5,5.2,0
108472.0,86.4,2568.0,0.1399,62.8,6.48,11.91,100.0,8.5,0
62131.0,88.7,2607.0,0.0605,85.1,9.34,12.89,93.5,4.4,0
120936.0,75.9,2558.0,0.0756,71.6,6.86,12.32,63.6,7.7,0
37943.0,104.8,1990.0,0.0655,84.3,9.44,12.48,80.4,3.4,0
147998.0,93.8,2966.0,0.0095,62.8,5.91,12.53,100.0,9.3,0
40430.0,94.0,1413.0,0.075,91.5,9.85,12.97,95.8,1.7,0
151731.0,77.2,1992.0,0.0245,61.6,3.17,12.14,100.0,10.8,0
41333.0,99.3,2723.0,0.0042,77.1,9.02,12.85,72.8,2.4,0
46505.0,78.8,2802.0,0.0539,90.8,8.72,12.61,100.0,2.8,0
23708.0,83.4,1659.0,0.1139,99.4,12.0,13.18,82.3,1.1,0
30064.0,91.5,3700.0,0.1315,100.0,10.36,12.61,62.6,1.6,0
56780.0,83.0,2109.0,0.0142,93.2,9.53,13.31,79.3,4.9,0
69569.0,80.5,2261.0,0.0133,79.7,7.68,12.42,54.8,6.0,0
115071.0,89.4,2885.0,0.0516,62.8,7.6,12.08,72.6,9.1,0
49189.0,102.1,3286.0,0.0351,83.6,9.26,13.39,88.5,4.2,0
77375.0,100.7,2243.0,0.0862,76.7,7.05,12.94,70.0,5.5,0
66182.0,98.5,3021.0,0.1413,79.7,7.69,12.6,95.5,3.3,0
83534.0,95.8,1881.0,0.0705,69.7,9.32,12.59,91.5,5.4,0
34002.0,84.3,3368.0,0.0174,97.2,8.82,12.79,89.3,4.0,0
37480.0,103.5,2227.0,0.0122,87.4,11.09,13.0,54.3,2.2,0
34013.0,69.2,2420.0,0.0124,88.7,9.44,13.59,73.4,3.5,0
130241.0,95.2,1957.0,0.0195,61.8,4.58,12.55,66.8,8.7,0
148938.0,100.1,2351.0,0.0751,69.2,4.7,11.78,88.2,7.8,0
36158.0,88.9,1689.0,0.069,97.6,9.26,12.34,40.1,2.9,0
36770.0,81.3,2156.0,0.0424,100.0,10.6,13.0,89.8,3.5,0
91861.0,89.6,2212.0,0.0075,78.5,6.46,12.3,88.8,6.1,0
159917.0,80.9,1461.0,0.0506,40.7,5.09,11.83,77.2,11.6,0
182923.0,96.2,1800.0,0.0423,53.6,4.21,12.81,90.0,10.9,0
34794.0,101.3,730.0,0.0205,87.3,10.08,11.81,80.7,1.2,0
42510.0,95.4,1332.0,0.0215,86.5,11.25,12.54,87.8,3.0,0
72227.0,94.6,2190.0,0.0434,96.8,7.43,11.78,92.8,5.2,0
74788.0,99.1,2872.0,0.0068,89.7,7.55,11.5,91.7,6.1,0
50698.0,100.5,1950.0,0.0261,83.6,9.9,13.55,96.5,3.9,0
29187.0,80.7,2179.0,0.0225,100.0,11.07,12.15,100.0,1.0,0
56849.0,71.5,3013.0,0.0415,84.4,8.13,12.74,76.2,4.0,0
182795.0,93.3,2783.0,0.0461,38.4,2.94,13.46,99.1,12.7,0
37932.0,101.1,2773.0,0.0281,79.9,10.02,12.08,75.5,1.0,0
69041.0,71.0,2283.0,0.01,73.4,9.0,11.67,77.9,4.6,0
263210.0,90.8,1857.0,0.2321,35.1,2.43,12.62,70.8,17.3,0
37484.0,103.5,2477.0,0.0149,70.2,9.87,11.38,69.0,2.0,0
94888.0,88.6,3098.0,0.0435,73.2,6.91,13.7,80.4,6.7,0
187887.0,108.3,3465.0,0.0352,43.5,2.49,12.47,91.4,11.6,0
89299.0,106.0,3884.0,0.0436,77.9,6.35,12.24,77.1,6.3,0
124139.0,87.8,3271.0,0.1012,68.1,7.18,11.29,100.0,8.7,0
103815.0,85.6,2231.0,0.0144,67.2,8.1,12.31,97.9,7.8,0
84388.0,85.8,1358.0,0.0393,63.6,8.41,12.63,92.9,4.7,0
145725.0,91.6,2621.0,0.1041,57.7,4.8,11.85,72.3,8.5,0
92829.0,75.9,2968.0,0.0222,80.8,7.08,12.33,82.1,6.4,0
51103.0,73.7,600.0,0.0163,98.2,10.63,12.73,87.5,3.2,0
65217.0,62.7,1165.0,0.0313,83.4,7.63,11.83,86.3,6.7,0
76628.0,89.7,1880.0,0.0291,87.7,8.65,12.0,74.0,5.5,0
42304.0,114.5,1662.0,0.0182,100.0,10.74,14.2,77.8,2.9,0
67401.0,66.1,1074.0,0.0518,83.6,8.91,12.5,81.8,4.4,0
60457.0,87.8,2466.0,0.0236,96.3,9.24,12.78,90.7,3.1,0
92630.0,87.4,3069.0,0.0266,84.6,6.73,11.46,73.3,6.6,0
220841.0,88.2,2068.0,0.0287,48.6,2.0,12.22,85.7,14.7,1
70343.0,105.1,1038.0,0.0298,99.5,8.36,13.51,80.0,4.6,0
162582.0,79.3,2344.0,0.043,68.2,2.26,12.32,100.0,10.9,0
90338.0,66.6,1423.0,0.0053,82.6,7.04,12.82,64.3,6.2,0
67178.0,83.6,1494.0,0.118,84.7,8.71,12.79,60.6,3.1,0
40397.0,82.0,2872.0,0.0395,82.9,9.74,12.57,86.7,3.4,0
67550.0,63.2,3040.0,0.0071,82.3,9.38,10.49,96.4,3.8,0
64550.0,92.9,1997.0,0.0705,84.2,8.33,12.43,58.9,4.2,0
32073.0,75.8,2712.0,0.006,85.6,9.88,12.23,94.0,3.2,0
36548.0,89.0,1448.0,0.1355,88.1,9.15,12.75,100.0,3.9,0
77092.0,85.6,2570.0,0.0389,84.8,6.75,13.21,67.4,3.8,0
161517.0,77.1,1931.0,0.0298,65.3,3.68,13.01,100.0,10.8,0
55413.0,100.7,1272.0,0.029,82.9,9.91,13.13,61.1,3.9,0
14319.0,86.6,1565.0,0.0644,89.0,10.71,12.05,82.5,0.2,0
23287.0,90.7,2487.0,0.0216,97.5,9.48,13.44,85.9,2.2,0
96551.0,97.0,1164.0,0.0373,82.9,7.11,13.0,77.6,6.5,0
17500.0,93.5,2003.0,0.1497,84.2,9.8,13.95,87.8,1.3,0
107302.0,91.7,2948.0,0.0194,74.3,6.73,13.01,97.7,6.4,0
92921.0,80.1,1855.0,0.1062,73.9,7.52,11.98,96.6,6.5,0
53966.0,76.7,1121.0,0.0524,95.2,8.13,12.44,89.6,4.3,0
32322.0,91.9,2006.0,0.0445,100.0,9.96,13.06,69.2,2.3,0
48098.0,78.5,2674.0,0.0373,73.5,10.91,11.58,56.3,2.8,0
75731.0,99.5,1292.0,0.0835,93.5,9.4,11.6,83.1,4.7,0
18088.0,88.4,3031.0,0.1192,87.7,12.0,11.32,88.5,1.4,0
150910.0,97.8,2734.0,0.0477,71.7,5.13,12.37,89.6,10.1,1
75230.0,78.2,2445.0,0.0368,82.9,7.06,12.4,96.2,5.7,0
81501.0,76.3,2604.0,0.0559,80.6,7.93,13.06,81.0,5.0,0
92461.0,110.1,2289.0,0.06,75.6,7.34,13.14,64.9,5.2,0
141359.0,88.2,2434.0,0.1183,56.2,4.47,11.86,100.0,9.7,0
67671.0,101.0,2250.0,0.016,82.7,9.03,12.72,75.3,4.1,0
96592.0,73.1,2818.0,0.0481,73.1,9.13,12.59,84.3,7.1,0
32798.0,86.6,3105.0,0.0034,100.0,11.65,12.03,80.3,2.2,0
183413.0,105.6,1625.0,0.0218,50.4,2.54,11.37,61.4,12.8,0
64315.0,71.2,1709.0,0.0569,90.5,9.56,12.06,88.2,3.5,1
32654.0,117.3,1926.0,0.079,89.4,9.92,12.6,95.9,2.3,0
40406.0,92.4,1774.0,0.1112,98.9,10.38,12.46,89.1,2.1,0
7835.0,80.2,2994.0,0.0528,80.8,12.0,13.55,100.0,0.2,0
40190.0,94.2,1150.0,0.0386,84.5,10.42,12.66,60.9,2.0,0
3055.0,103.3,2580.0,0.0293,95.4,12.0,12.85,97.1,0.2,0
101531.0,80.1,3171.0,0.1169,67.3,5.61,11.85,92.7,7.8,0
79747.0,81.8,1795.0,0.0759,94.7,8.44,12.8,78.7,4.9,0
24642.0,93.0,3230.0,0.0499,100.0,9.45,11.79,93.6,0.6,0
56204.0,95.6,3010.0,0.1906,98.5,9.71,12.73,100.0,3.9,0
58171.0,87.6,1956.0,0.0997,70.1,8.88,11.86,92.5,3.9,0
20087.0,94.8,2773.0,0.0282,94.1,9.98,12.81,79.9,0.9,0
48908.0,100.2,1621.0,0.0665,83.6,8.73,12.21,72.7,3.1,0
59557.0,92.1,1429.0,0.0145,81.1,9.8,12.74,96.3,4.8,0
47862.0,81.7,1875.0,0.0108,73.2,8.74,12.66,77.9,3.7,0
32626.0,89.7,3145.0,0.0192,94.6,9.49,11.73,100.0,2.6,0
23771.0,111.1,1879.0,0.085,100.0,12.0,13.99,74.4,0.6,0
46531.0,94.0,2229.0,0.1479,90.6,8.76,12.43,67.3,5.4,0
36144.0,104.9,1497.0,0.0348,63.9,10.45,13.27,80.9,3.3,0
88219.0,83.8,2807.0,0.0327,78.1,7.26,12.47,87.4,6.3,0
147160.0,93.2,2782.0,0.02,62.1,7.15,12.45,82.2,8.9,0
110881.0,99.5,1707.0,0.0397,76.3,6.88,13.14,63.0,8.2,0
61069.0,108.0,600.0,0.0092,88.6,10.02,12.68,69.6,3.7,0
33713.0,104.7,1947.0,0.0772,80.5,11.06,14.44,85.8,2.1,0
108852.0,76.6,2510.0,0.0656,70.6,6.61,12.29,87.6,5.9,0
91998.0,103.8,2191.0,0.1263,86.6,6.31,12.45,93.6,5.1,0
140403.0,110.2,2256.0,0.0359,59.3,5.75,11.95,64.4,9.7,0
67725.0,83.1,2445.0,0.0205,82.6,7.95,12.11,92.1,5.3,0
177184.0,79.3,1842.0,0.015,65.2,2.63,12.0,70.3,12.4,0
67741.0,89.7,1321.0,0.0717,89.6,9.86,12.12,92.6,5.0,0
33572.0,92.2,2717.0,0.0092,100.0,10.5,13.29,87.0,2.2,0
39087.0,85.8,1581.0,0.0353,91.0,11.88,12.48,85.3,2.3,0
85290.0,75.8,1359.0,0.0151,83.9,9.82,11.56,94.7,5.9,0
36061.0,107.7,2550.0,0.0104,98.8,10.36,11.92,59.5,3.1,1
176387.0,79.7,1426.0,0.0444,59.7,2.0,13.07,61.8,11.8,0
80353.0,83.9,1627.0,0.0051,75.0,8.29,12.29,94.6,6.3,0
60067.0,91.3,3306.0,0.0588,81.9,7.87,12.84,86.7,3.8,0
63927.0,72.3,3312.0,0.069,93.6,10.75,12.29,73.2,3.5,0
47460.0,71.4,3034.0,0.063,98.1,11.03,12.07,68.1,3.2,0
10756.0,84.8,2732.0,0.009,93.2,11.23,11.72,72.3,0.8,0
39111.0,99.9,3009.0,0.0072,96.9,10.88,13.5,95.7,2.5,0
162272.0,92.3,3574.0,0.0308,62.0,4.85,11.59,82.9,11.8,0
69074.0,65.3,2966.0,0.0602,72.9,8.12,12.22,57.6,5.2,0
119591.0,106.7,2376.0,0.1174,76.4,6.49,12.04,81.2,6.8,0
121908.0,99.6,2811.0,0.0493,58.2,6.48,13.56,80.5,9.4,0
56611.0,92.3,1875.0,0.0997,74.5,9.17,11.94,85.5,1.6,0
93052.0,92.0,2302.0,0.0183,71.1,7.13,13.26,88.8,7.9,0
12163.0,98.1,2334.0,0.006,92.5,10.03,12.93,66.6,0.6,0
153718.0,117.9,2103.0,0.0418,55.5,3.96,12.99,90.3,10.1,0
145553.0,100.6,1980.0,0.1243,63.9,3.01,12.66,61.7,9.7,0
83624.0,93.6,3102.0,0.0216,60.6,8.05,12.55,86.4,5.9,0
70922.0,75.3,1533.0,0.0077,72.6,8.44,13.0,72.3,4.7,0
57186.0,92.0,2303.0,0.0697,82.0,10.66,12.96,100.0,3.7,0
128987.0,99.3,1297.0,0.0213,65.9,5.85,12.98,87.1,9.6,0
100612.0,88.6,795.0,0.0371,83.5,7.17,11.81,100.0,7.2,0
43441.0,83.7,3037.0,0.0285,100.0,9.01,12.68,67.9,2.1,0
20958.0,96.6,3100.0,0.0065,96.5,10.0,13.48,97.9,2.0,0
17210.0,78.1,1860.0,0.0167,100.0,10.24,11.74,76.1,1.6,0
128077.0,100.4,2235.0,0.0068,54.9,5.48,12.47,85.7,8.1,0
56239.0,84.8,1997.0,0.1545,86.5,10.26,12.39,89.6,4.4,0
82652.0,64.5,1998.0,0.0489,85.9,6.86,12.7,80.6,5.4,0
61874.0,84.5,1858.0,0.0631,65.9,8.57,13.34,73.0,3.9,0
17445.0,89.3,2522.0,0.0435,97.3,11.56,12.13,57.9,1.0,0
12480.0,96.6,1933.0,0.0603,93.5,12.0,12.84,100.0,0.2,0
41049.0,95.2,2491.0,0.0485,93.8,11.05,12.04,88.4,2.3,0
43955.0,74.5,3367.0,0.0572,93.1,10.2,11.61,66.5,3.5,0
43933.0,91.5,2473.0,0.0267,85.1,9.67,12.04,68.6,2.9,0
44974.0,83.6,2287.0,0.0757,81.2,9.85,11.36,66.3,2.0,0
211481.0,85.7,1800.0,0.1433,48.9,1.46,12.4,98.3,14.9,1
118369.0,78.0,2190.0,0.015,65.0,5.46,12.38,53.8,7.7,0
69802.0,89.4,1031.0,0.0343,97.2,9.32,10.71,79.4,3.7,0
55157.0,127.6,3278.0,0.0376,81.0,9.6,12.81,88.0,5.4,0
56668.0,112.3,1529.0,0.2241,83.4,9.13,12.06,100.0,2.9,0
98095.0,78.0,857.0,0.0445,74.0,6.64,12.81,63.0,7.2,0
54762.0,90.8,2127.0,0.0014,90.2,7.66,11.93,83.7,3.0,0
110306.0,86.2,2448.0,0.1024,77.0,6.24,12.44,96.8,7.5,0
75432.0,91.7,3127.0,0.0329,89.4,7.99,12.3,94.8,4.3,0
212724.0,101.0,2371.0,0.0059,46.0,0.92,12.73,58.9,13.2,1
52251.0,88.4,2848.0,0.0955,82.1,6.44,11.95,72.8,3.9,0
124100.0,81.5,2851.0,0.0519,58.9,5.74,11.97,71.0,8.6,0
22833.0,103.9,2782.0,0.0209,92.1,9.96,12.21,66.8,2.4,0
34444.0,75.2,1406.0,0.0671,90.0,9.23,13.47,89.8,2.3,0
194600.0,92.3,2558.0,0.148,59.7,2.89,11.74,94.3,14.7,0
107140.0,72.2,1230.0,0.0058,87.2,5.45,12.6,76.6,7.4,0
83719.0,77.7,3596.0,0.1392,88.0,9.34,13.27,65.7,6.0,0
248263.0,98.9,2688.0,0.0093,36.6,0.5,11.29,86.5,15.5,1
55768.0,81.8,1763.0,0.0203,62.0,9.67,12.59,70.9,3.2,0
123902.0,67.5,2463.0,0.0345,66.0,7.61,11.61,81.6,8.7,0
130087.0,81.3,1493.0,0.0182,66.2,5.41,12.16,97.9,8.6,0
167643.0,80.0,1112.0,0.0571,58.6,3.98,11.98,83.7,11.3,0
20355.0,74.9,2814.0,0.0414,100.0,10.92,12.25,80.2,0.7,0
55483.0,96.6,1513.0,0.0175,82.0,10.29,12.64,84.0,3.8,0
74485.0,71.4,2073.0,0.0155,83.0,8.89,12.65,92.4,5.1,0
165849.0,82.9,2344.0,0.0279,56.7,2.47,12.1,65.5,10.1,0
81320.0,91.6,2072.0,0.0639,89.1,5.81,12.74,91.8,5.9,0
130276.0,85.9,1480.0,0.043,71.6,5.41,13.19,96.4,7.3,0
18588.0,85.1,2242.0,0.0254,97.1,12.0,13.38,78.7,1.4,0
45895.0,81.3,2304.0,0.0352,84.9,8.81,11.44,81.7,4.5,0
145189.0,75.4,2810.0,0.0096,62.9,4.72,12.51,75.7,10.2,0
50857.0,82.4,3911.0,0.0568,100.0,8.12,11.61,93.9,3.9,0
59040.0,97.9,817.0,0.124,85.6,7.63,12.15,93.6,3.2,0
164113.0,84.8,1641.0,0.0209,50.0,2.66,11.82,93.2,12.4,0
27822.0,92.0,2356.0,0.02,100.0,11.71,12.25,79.4,3.0,0
33963.0,103.4,2908.0,0.0447,100.0,7.96,13.26,88.3,1.6,0
16647.0,97.2,2442.0,0.0766,89.3,10.35,12.96,76.6,0.7,0
168429.0,74.7,2986.0,0.0772,62.3,1.94,12.0,81.0,12.2,0
116893.0,95.4,1164.0,0.0066,73.6,4.64,12.1,100.0,9.2,0
114889.0,102.6,1978.0,0.0192,56.4,7.36,12.8,90.8,6.6,0
44852.0,83.0,3223.0,0.0483,91.2,10.03,12.5,95.2,2.2,0
15379.0,71.0,1598.0,0.0425,93.4,11.56,11.64,90.6,0.9,0
11099.0,84.7,600.0,0.0044,100.0,11.49,11.01,68.7,0.2,0
145901.0,92.3,1628.0,0.0416,72.0,4.66,11.73,87.4,9.7,1
87703.0,97.1,2506.0,0.0244,85.0,7.57,12.52,100.0,6.8,0
99784.0,83.8,2150.0,0.0064,60.8,6.97,12.12,88.2,5.5,0
71984.0,65.6,1301.0,0.0326,92.3,8.44,12.68,64.2,4.9,0
30467.0,74.7,1695.0,0.0127,81.6,10.88,12.22,86.7,1.6,0
46548.0,94.3,1269.0,0.0257,84.1,9.29,12.65,65.2,4.4,0
24096.0,113.9,1351.0,0.0087,91.0,11.35,11.86,92.1,1.2,0
21327.0,89.7,1585.0,0.0217,100.0,12.0,12.28,71.3,2.6,0
110443.0,105.8,2274.0,0.0029,72.2,6.61,12.67,94.8,6.9,0
12257.0,77.3,600.0,0.0367,100.0,12.0,12.07,94.0,1.4,0
24249.0,82.2,3156.0,0.092,91.4,9.16,13.05,79.2,1.8,0
48761.0,61.9,2128.0,0.0644,88.8,10.49,12.82,79.5,3.1,0
63225.0,94.4,1425.0,0.0194,86.2,9.28,12.61,78.2,3.6,0
16434.0,79.3,1519.0,0.1087,97.8,10.53,13.11,77.6,1.4,0
